"ForestTypeGroup","AgeGroup","carbon","carbon_se","total","total_se","rfCarbon","rfCarbonUpper","rfCarbonLower","ShortName","Age","Area","Prop","originalArea","AreaSE","ForestTypeGroupCode"
"Tropical hardwoods",0,17.3600132541506,0,19911.2058367408,19911.2058367934,-2.55341654266048,-1.27670827133024,-3.83012481399071,"TropHw","0-10 years",31418,0,31418,43.49,980
"Tropical hardwoods",10,16.6172783383271,1.42554981508284,1302226.69014106,393222.669377191,-2.44417056495814,-2.23449201074685,-2.65384911916943,"TropHw","11-20 years",90086,0,90086,25.22,980
"Tropical hardwoods",20,24.5223438847444,3.07730609433276,2205485.57643765,619607.278608246,-3.60689577959536,-3.15426684590371,-4.05952471328701,"TropHw","21-30 years",108109,0,108109,22.55,980
"Tropical hardwoods",30,33.1389359444222,3.1168023430092,3832086.67317651,1058272.0235707,-4.87427664989958,-4.41583836725946,-5.33271493253971,"TropHw","31-40 years",117890,0,117890,21.9,980
"Tropical hardwoods",40,38.6443074058993,5.37730093381185,3852238.4235264,1172950.30457822,-5.68404023460569,-4.89311404358011,-6.47496642563126,"TropHw","41-50 years",157666,0,157666,18.32,980
"Tropical hardwoods",50,42.3631639337169,6.87245157252294,4353200.1225109,1291692.79908819,-6.23103231571139,-5.22019025718257,-7.2418743742402,"TropHw","51-60 years",71239,0,71239,26.01,980
"Tropical hardwoods",60,95.8070055459014,22.935695480615,2268098.84839456,1224474.68807658,-14.0918782308636,-10.7183563677036,-17.4654000940237,"TropHw","61-70 years",40582,0,40582,34.26,980
"Tropical hardwoods",70,87.0695594434899,11.6879449182177,3583812.46701979,1464557.08292354,-12.8067214114604,-11.0875872456644,-14.5258555772564,"TropHw","71-80 years",42096,0,42096,36.64,980
"Tropical hardwoods",80,78.6095461114839,16.7520418959371,3370750.29759368,1404425.79316233,-11.5623710946248,-9.09837868435403,-14.0263635048956,"TropHw","81-90 years",43267,0,43267,32.99,980
"Tropical hardwoods",90,88.9894672874434,17.6133288575008,836780.925189802,620478.281057831,-13.0891131572134,-10.4984374118876,-15.6797889025391,"TropHw","91-100 years",18123,0,18123,56.13,980
"Tropical hardwoods",100,46.2951216497309,8.74241180411499,575114.514386012,416539.951703164,-6.80936861823185,-5.52348141316072,-8.09525582330298,"TropHw","101-110 years",5933,0,5933,101.86,980
"Western larch",0,54.1760895555109,12.8532883759083,5107272.15497009,1765578.85995246,-7.96854940503128,-6.07800942178657,-9.859089388276,"WLar","0-10 years",167880,0,167880,18.22,320
"Western larch",10,46.1233237353613,4.63855406479772,7247521.21984044,1607346.18025658,-6.78409953403682,-6.10183273448541,-7.46636633358824,"WLar","11-20 years",193972,0,193972,16,320
"Western larch",20,40.9437229700035,2.20095241700419,2054616.57624613,523291.73130547,-6.02225228858732,-5.69852279432306,-6.34598178285158,"WLar","21-30 years",83482,0,83482,21.25,320
"Western larch",30,50.9047036451253,3.56966510964591,2433852.11649405,784150.4716998,-7.48737402925743,-6.96232593112026,-8.0124221273946,"WLar","31-40 years",94384,0,94384,23.46,320
"Western larch",40,69.5849797260255,7.7546840731735,2830612.55384414,1075393.8926418,-10.2349828742582,-9.09437668314184,-11.3755890653746,"WLar","41-50 years",61115,0,61115,30,320
"Western larch",50,98.5514923869754,12.2124467468299,3938475.19126127,1509844.35311156,-14.4955540805601,-12.6992729894579,-16.2918351716624,"WLar","51-60 years",72241,0,72241,26.41,320
"Western larch",60,94.8284034557539,22.7367234746833,4282771.1890896,2224375.46506458,-13.9479394717692,-10.6036836237921,-17.2921953197463,"WLar","61-70 years",65112,0,65112,25.14,320
"Western larch",70,118.680181725004,11.4961214631406,8447586.59229125,1992672.17700492,-17.4562043741599,-15.7652847711233,-19.1471239771964,"WLar","71-80 years",152407,0,152407,16.56,320
"Western larch",80,133.952715918591,11.534187075695,16750330.5996392,3834969.20880264,-19.7025817753366,-18.0060632500308,-21.3991003006424,"WLar","81-90 years",178621,0,178621,17.28,320
"Western larch",90,123.722025306251,10.0958825823991,8063223.50529026,2066445.74140097,-18.1977894534676,-16.7128255181727,-19.6827533887625,"WLar","91-100 years",114573,0,114573,19.84,320
"Western larch",100,133.979795250773,17.6822780078434,14339486.0471622,3579436.84662509,-19.7065647685374,-17.1057475619979,-22.307381975077,"WLar","101-110 years",126203,0,126203,19.11,320
"Western larch",110,126.683419704801,8.50778840088993,11741434.3533454,2733282.1750901,-18.6333693885688,-17.3819920234569,-19.8847467536808,"WLar","111-120 years",117649,0,117649,20.81,320
"Western larch",120,107.969150784043,14.5753224868135,3824356.06209373,1568350.51901095,-15.8807606695268,-13.7369334150434,-18.0245879240102,"WLar","121-130 years",74838,0,74838,25.42,320
"Western larch",130,172.133159326968,35.4028437870963,3803107.46899536,1950739.99565513,-25.3183940663643,-20.1111280545377,-30.5256600781908,"WLar","131-140 years",16743,0,16743,42.69,320
"Western larch",140,107.269826614264,16.5774713786953,3337136.54812052,1392543.52631272,-15.7778998089011,-13.3395842941522,-18.2162153236499,"WLar","141-150 years",46257,0,46257,31.02,320
"Western larch",150,158.746203673126,34.6980966256461,4780289.63752845,2419928.09417511,-23.3493590476721,-18.2457515431344,-28.4529665522098,"WLar","151-160 years",46949,0,46949,34.46,320
"Western larch",160,121.609375535657,48.1756288202378,1622325.51917278,980311.182698781,-17.8870480505604,-10.8010829777368,-24.973013123384,"WLar","161-170 years",10194,0,10194,55.58,320
"Western larch",170,110.257937511656,7.66739312843629,1979429.70589965,1035393.07391502,-16.2174093694644,-15.0896424624576,-17.3451762764712,"WLar","171-180 years",29736,0,29736,43.64,320
"Western larch",180,NA,NA,NA,NA,NA,NA,NA,"WLar","181-190 years",3577,0,3577,72.93,320
"Western larch",190,146.661779926215,24.4340370350036,3301903.05222952,1624726.08709696,-21.5719083595798,-17.978001289593,-25.1658154295666,"WLar","191-200 years",25934,0,25934,42.35,320
"Western larch",200,156.134340486121,16.4860056014285,12803659.5512257,3541166.49890136,-22.9651902932347,-20.5403281224056,-25.3900524640637,"WLar","200+ years",138120,0,138120,18.93,320
"Western oak",0,48.3790762319668,6.3504529276125,10913071.129346,2578642.75371894,-7.11588935796469,-6.18182604122872,-8.04995267470067,"WOk","0-10 years",485988.694667708,0.445861595228804,269305,14.64,920
"Western oak",10,35.4082105394151,3.34561834035208,3210266.74855538,921627.454085752,-5.20805538646297,-4.71596145251157,-5.70014932041436,"WOk","11-20 years",286536.718323215,0.445861595228804,158781,18.32,920
"Western oak",20,26.3500783236606,3.94037482879085,2688889.0355214,759855.03431044,-3.87573009922372,-3.29615575646152,-4.45530444198593,"WOk","21-30 years",243163.077743432,0.445861595228804,134746,19.61,920
"Western oak",30,30.2958275298081,5.99417939872254,3991499.6220702,1219056.95675449,-4.45609493815941,-3.57443450321052,-5.33775537310829,"WOk","31-40 years",384779.322573823,0.445861595228804,213221,16.48,920
"Western oak",40,56.7388875090425,9.81407082873323,9075444.16091169,2495962.7072145,-8.3455013459222,-6.90198800073868,-9.78901469110571,"WOk","41-50 years",714202.438582852,0.445861595228804,395767,12.01,920
"Western oak",50,73.354687983905,7.49167119172023,25747532.3985632,4745257.78085697,-10.7894545377157,-9.68753388402398,-11.8913751914075,"WOk","51-60 years",919042.960413979,0.445861595228804,509277,10.38,920
"Western oak",60,70.2935771953243,7.09809007446594,20535280.1497285,3933092.81162245,-10.3392077082895,-9.29517736383676,-11.3832380527423,"WOk","61-70 years",918667.602925292,0.445861595228804,509069,10.79,920
"Western oak",70,78.2796271110895,9.07571683925687,29453953.4987967,5286255.09423655,-11.5138445974953,-10.1789328566693,-12.8487563383213,"WOk","71-80 years",973457.164050433,0.445861595228804,539430,10.22,920
"Western oak",80,86.5478578366981,8.96929611523817,33565948.6131213,5923085.56404546,-12.7299863598442,-11.4107276276429,-14.0492450920456,"WOk","81-90 years",1217556.83091227,0.445861595228804,674695,9.15,920
"Western oak",90,79.2888835291661,7.15337457784962,30261217.7312937,4930709.94491352,-11.6622921819514,-10.610130255833,-12.7144541080698,"WOk","91-100 years",740062.404029421,0.445861595228804,410097,11.91,920
"Western oak",100,103.952864520237,10.6236578701299,19596611.7924545,4473942.03500924,-15.2900208102925,-13.7274284693754,-16.8526131512096,"WOk","101-110 years",823157.168087531,0.445861595228804,456143,11.33,920
"Western oak",110,93.5261819209047,11.1335710633953,32149837.8936183,5986328.85455792,-13.7564007925866,-12.1188073117543,-15.3939942734189,"WOk","111-120 years",344168.529663175,0.445861595228804,190717,17.23,920
"Western oak",120,74.9401079134205,10.4237039471951,11811716.4305003,2988538.50540303,-11.0226477626184,-9.48946586322098,-12.5558296620159,"WOk","121-130 years",396913.475236959,0.445861595228804,219945,16.37,920
"Western oak",130,95.8407100083874,20.3481633808242,14252588.2460519,4267778.58605415,-14.0968356886036,-11.103903815298,-17.0897675619092,"WOk","131-140 years",234897.994579072,0.445861595228804,130166,20.88,920
"Western oak",140,89.2736549141342,19.4963557602795,5787376.62689648,2243477.72385189,-13.1309132052081,-10.2632703877126,-15.9985560227035,"WOk","141-150 years",165628.2964865,0.445861595228804,91781,25.7,920
"Western oak",150,120.504258788008,21.7550264809144,6127450.53135352,2296125.71410612,-17.7245007446507,-14.5246388730532,-20.9243626162482,"WOk","151-160 years",222709.703816607,0.445861595228804,123412,21.98,920
"Western oak",160,114.763171931409,22.0443647658225,14242329.0183491,4443606.23806877,-16.8800667031626,-13.6376471933713,-20.1224862129538,"WOk","161-170 years",69491.6642998241,0.445861595228804,38508,39.71,920
"Western oak",170,84.3139983219527,37.5094641009116,1100291.6140194,884959.268416697,-12.4014166891058,-6.88429612361907,-17.9185372545926,"WOk","171-180 years",61172.4430361337,0.445861595228804,33898,41.83,920
"Western oak",180,52.1798966981347,14.8719968283157,1679378.66010741,986096.255773048,-7.67493719461742,-5.48747327002992,-9.86240111920493,"WOk","181-190 years",90333.0279385139,0.445861595228804,50057,34.37,920
"Western oak",190,80.9724526840617,28.4512873920032,1537648.67805821,1018591.6290323,-11.9099217930518,-7.72513305912848,-16.0947105269751,"WOk","191-200 years",47910.413303626,0.445861595228804,26549,48.87,920
"Western oak",200,148.787537621365,19.6798782961724,14758855.344915,4432835.84521914,-21.8845777559114,-18.9899413254365,-24.7792141863863,"WOk","200+ years",251549.06932963,0.445861595228804,139393,20.78,920
"Western oak",999,NA,NA,NA,NA,NA,NA,NA,"WOk","Others",7717263.34644815,0.445861595228804,4276432,3.28,920
"Western oak",NA,52.2561619308766,2.07869058362821,161030194.514726,10628832.1845258,-7.68615474981523,-7.38040827107681,-7.99190122855364,NA,NA,NA,NA,NA,NA,NA
"Western white pine",0,25.8651298155473,0,160622.884675777,160622.88467597,-3.80440091733736,-1.90220045866868,-5.70660137600603,"WWP","0-10 years",9141,0,9141,70.65,240
"Western white pine",10,NA,NA,NA,NA,NA,NA,NA,"WWP","11-20 years",21081,0,21081,51.94,240
"Western white pine",20,48.5006173785237,13.5287165656991,103247.847307047,77057.9755211174,-7.13376637048126,-5.14388029297141,-9.12365244799112,"WWP","21-30 years",6345,0,6345,57.38,240
"Western white pine",30,NA,NA,NA,NA,NA,NA,NA,"WWP","31-40 years",12618,0,12618,63,240
"Western white pine",40,24.9677391060546,0,57060.7054925514,57060.7054926182,-3.67240722301799,-1.836203611509,-5.50861083452698,"WWP","41-50 years",8834,0,8834,75.59,240
"Western white pine",50,NA,NA,NA,NA,NA,NA,NA,"WWP","51-60 years",21308,0,21308,46.01,240
"Western white pine",60,48.1675061679898,11.6334214156449,659023.169692785,498248.911126143,-7.08477034363091,-5.37365582686369,-8.79588486039813,"WWP","61-70 years",15679,0,15679,47.78,240
"Western white pine",70,120.58062039621,14.1129840560783,2172421.29426026,1460050.94248651,-17.7357324753385,-15.6599087747732,-19.8115561759038,"WWP","71-80 years",10191,0,10191,65.71,240
"Western white pine",80,185.562100613064,0,1145436.64811589,1145436.64811969,-27.293604587712,-13.646802293856,-40.9404068815679,"WWP","81-90 years",8522,0,8522,77.29,240
"Western white pine",90,26.9825472548236,0,27038.3192419773,27038.319242013,-3.9687574839329,-1.98437874196645,-5.95313622589936,"WWP","91-100 years",4033,0,4033,74.18,240
"Western white pine",100,NA,NA,NA,NA,NA,NA,NA,"WWP","101-110 years",5627,0,5627,103.79,240
"Western white pine",110,45.9539494414893,7.10542735758304e-15,343663.252480294,343663.252480491,-6.75918693071431,-6.75918693071431,-6.75918693071431,"WWP","111-120 years",14463,0,14463,64.4,240
"Western white pine",130,NA,NA,NA,NA,NA,NA,NA,"WWP","131-140 years",409,0,409,104,240
"Western white pine",140,107.106132637769,1.42108547151661e-14,272268.399853544,272268.399852044,-15.7538227012746,-15.7538227012746,-15.7538227012746,"WWP","141-150 years",10123,0,10123,61.83,240
"Western white pine",150,75.4098233403427,27.9141799253937,758269.959157972,637858.96690082,-11.0917363700916,-6.98594867553099,-15.1975240646523,"WWP","151-160 years",11539,0,11539,75.35,240
"Western white pine",160,87.2945711573646,0,831462.196911499,831462.196915235,-12.8398175055756,-6.41990875278779,-19.2597262583634,NA,NA,NA,NA,NA,NA,NA
"Western white pine",180,35.564256581662,0,67672.4170062646,67672.4170064599,-5.23100758931308,-2.61550379465654,-7.84651138396962,"WWP","181-190 years",7326,0,7326,85.17,240
"Western white pine",190,NA,NA,NA,NA,NA,NA,NA,"WWP","191-200 years",6360,0,6360,103.22,240
"Western white pine",200,86.938406857662,16.2541398256523,3352401.15076028,1331830.55490143,-12.787430689883,-10.3966727503628,-15.1781886294032,"WWP","200+ years",78366,0,78366,27.07,240
"White / red / jack pine",0,25.0010172007862,3.26093306206292,12332718.3327033,3745594.8559272,-3.67730196799035,-3.19766406084825,-4.15693987513245,"WRJP","0-10 years",208624,0,208624,13.64,100
"White / red / jack pine",10,24.9840626267599,2.06548905692574,14930537.7704903,2644630.56760988,-3.6748081859201,-3.37100346818019,-3.97861290366001,"WRJP","11-20 years",477274,0,477274,9.04,100
"White / red / jack pine",20,47.8174341903345,3.27064091866789,53003087.2531469,8672975.52623154,-7.03327962379213,-6.55221382594016,-7.51434542164411,"WRJP","21-30 years",765497,0,765497,6.7,100
"White / red / jack pine",30,53.8915996316676,3.34883308185716,83274677.8950432,12029262.813789,-7.9267048933292,-7.43413811560636,-8.41927167105204,"WRJP","31-40 years",808544,0,808544,6.69,100
"White / red / jack pine",40,67.3246013234102,3.84702746791672,85809224.7641512,12038844.3419741,-9.90251264388382,-9.3366683998249,-10.4683568879427,"WRJP","41-50 years",1000228,0,1000228,6.19,100
"White / red / jack pine",50,72.7522802497268,3.30021699231688,160358320.030086,17566770.6455625,-10.7008487370543,-10.2154327100512,-11.1862647640574,"WRJP","51-60 years",1320430,0,1320430,5.68,100
"White / red / jack pine",60,92.9401358928034,4.85584856095996,226524450.659066,27343568.4088254,-13.6702015713644,-12.9559737731083,-14.3844293696206,"WRJP","61-70 years",1301469,0,1301469,5.93,100
"White / red / jack pine",70,100.685207435394,5.04176753988256,259739081.446911,32357934.0651021,-14.8093938929032,-14.0678199982228,-15.5509677875837,"WRJP","71-80 years",1284752,0,1284752,6.16,100
"White / red / jack pine",80,109.188580240636,3.38335691351895,209646821.065407,27582838.1616707,-16.0601217852983,-15.5624770320238,-16.5577665385728,"WRJP","81-90 years",922275,0,922275,7.36,100
"White / red / jack pine",90,107.418715181487,4.24141300395404,131403441.661991,18186506.8481942,-15.7997992467065,-15.1759463745917,-16.4236521188212,"WRJP","91-100 years",812129,0,812129,7.87,100
"White / red / jack pine",100,100.251101102999,5.31129127832723,74088193.2614541,12287217.5118832,-14.7455428880576,-13.9643257994285,-15.5267599766866,"WRJP","101-110 years",408175,0,408175,10.83,100
"White / red / jack pine",110,102.680164217798,11.45780804657,89073792.6920764,19378070.5919086,-15.1028242938774,-13.417540061635,-16.7881085261199,"WRJP","111-120 years",275670,0,275670,13.4,100
"White / red / jack pine",120,101.139428637031,5.84071375363803,19910273.3818654,5717815.66810701,-14.8762035152985,-14.01711574266,-15.735291287937,"WRJP","121-130 years",129385,0,129385,19.07,100
"White / red / jack pine",130,113.646785874101,10.9124854401216,33944385.8530944,12808082.2110481,-16.7158618385122,-15.1107869784636,-18.3209366985608,"WRJP","131-140 years",91024,0,91024,23.91,100
"White / red / jack pine",140,110.659375816451,12.4835740378177,9280262.60428813,7904590.01510895,-16.2764553617292,-14.4402952163981,-18.1126155070602,"WRJP","141-150 years",34515,0,34515,37.1,100
"White / red / jack pine",150,133.460212081405,10.0594936418407,10093628.1413444,7546794.51503825,-19.6301413096075,-18.1505296814468,-21.1097529377681,"WRJP","151-160 years",28561,0,28561,39.85,100
"White / red / jack pine",160,145.122141322738,14.7945826937829,9744953.12505219,6842459.98281465,-21.3454489311058,-19.169371549193,-23.5215263130186,"WRJP","161-170 years",30184,0,30184,40.77,100
"White / red / jack pine",170,121.259465278218,13.5381243418129,8862944.26569044,4607514.49414148,-17.8355811175166,-15.8443112869642,-19.8268509480689,"WRJP","171-180 years",21018,0,21018,49.58,100
"White / red / jack pine",190,121.361454031715,2.13387368150309,1111837.207396,866848.795298099,-17.8505822449081,-17.5367190998443,-18.164445389972,"WRJP","191-200 years",11317,0,11317,67.46,100
"White / red / jack pine",200,126.062554355973,6.93249667801804,5446007.17554736,3691277.53947162,-18.5420487294626,-17.5223748708981,-19.5617225880271,"WRJP","200+ years",13148,0,13148,43.31,100
"Woodland hardwoods",0,20.6639601571026,0.999720466792966,23546163.9968479,2166663.24086116,-3.03938118765016,-2.89233620902175,-3.18642616627856,"WdldHw","0-10 years",4020355.53205186,0.00355280321304453,4006072,3.94,970
"Woodland hardwoods",10,18.7438155216818,0.584011283615435,69099685.4633387,3827266.87596115,-2.75695461316514,-2.67105467456184,-2.84285455176844,"WdldHw","11-20 years",7331432.13564775,0.00355280321304453,7305385,2.9,970
"Woodland hardwoods",20,13.7793362774662,0.541794920112787,59399182.4374023,4017261.36209449,-2.02674875201213,-1.94705825342253,-2.10643925060174,"WdldHw","21-30 years",5906741.49014481,0.00355280321304453,5885756,3.31,970
"Woodland hardwoods",30,13.2447106904229,0.400264802452373,73299277.9661353,4881964.90286934,-1.94811276262085,-1.88923937623203,-2.00698614900967,"WdldHw","31-40 years",4982860.12144964,0.00355280321304453,4965157,3.64,970
"Woodland hardwoods",40,14.4959440344957,0.583479295368669,68481147.4335124,5548353.74494354,-2.13215178797816,-2.04633009744817,-2.21797347850815,"WdldHw","41-50 years",4597562.23387669,0.00355280321304453,4581228,3.84,970
"Woodland hardwoods",50,16.8440513896719,0.687145351278565,65581585.6132267,5596276.55777057,-2.47752572732214,-2.3764562015401,-2.57859525310418,"WdldHw","51-60 years",2800977.32122652,0.00355280321304453,2791026,4.93,970
"Woodland hardwoods",60,18.4573857222029,0.765637369886682,70538141.3792981,6110344.51458667,-2.71482477273282,-2.60221016251757,-2.82743938294807,"WdldHw","61-70 years",1760029.03681706,0.00355280321304453,1753776,6.16,970
"Woodland hardwoods",70,22.5602767496732,1.22004163562734,33436498.720137,4150219.77757112,-3.31830298838286,-3.13885182958835,-3.49775414717738,"WdldHw","71-80 years",992866.459146179,0.00355280321304453,989339,8,970
"Woodland hardwoods",80,22.4005216287315,2.37216494780894,20701435.7421225,4168695.57241506,-3.29480523163491,-2.94589275495771,-3.64371770831211,"WdldHw","81-90 years",693577.143102509,0.00355280321304453,691113,9.38,970
"Woodland hardwoods",90,24.8910008314303,2.21115870578689,13664258.9078381,2177035.8285573,-3.66112008993737,-3.33588939252105,-3.98635078735369,"WdldHw","91-100 years",687232.602197195,0.00355280321304453,684791,9.3,970
"Woodland hardwoods",100,28.5073057026101,3.30348819556245,7061290.75976232,1410563.38192514,-4.19302824842719,-3.70713107291576,-4.67892542393862,"WdldHw","101-110 years",430741.33921395,0.00355280321304453,429211,11.53,970
"Woodland hardwoods",110,28.638810599746,2.78629355211346,7044565.34853717,1282739.6344002,-4.21237079009878,-3.80254575456929,-4.62219582562827,"WdldHw","111-120 years",444788.245106338,0.00355280321304453,443208,11.56,970
"Woodland hardwoods",120,32.9351516727786,2.81543173900247,10133019.3434029,1665579.12359918,-4.8443028173494,-4.43019195972195,-5.25841367497686,"WdldHw","121-130 years",447361.38697303,0.00355280321304453,445772,11.13,970
"Woodland hardwoods",130,37.9510806084169,3.92170592317804,9058085.55257575,1758601.37366312,-5.58207621265519,-5.00524780630025,-6.15890461901014,"WdldHw","131-140 years",402021.302575503,0.00355280321304453,400593,11.88,970
"Woodland hardwoods",140,32.0033272370973,3.04291976217605,6386968.2211615,1248721.11438195,-4.70724440074047,-4.25967321833535,-5.1548155831456,"WdldHw","141-150 years",436758.717775839,0.00355280321304453,435207,11.67,970
"Woodland hardwoods",150,28.3973072182125,2.61159680071677,5101755.16670713,1050948.59750734,-4.17684900100287,-3.79271942828408,-4.56097857372166,"WdldHw","151-160 years",387780.708547283,0.00355280321304453,386403,12.48,970
"Woodland hardwoods",160,25.3237106720583,2.45565465205412,4435691.15941084,915974.886882122,-3.72476569026359,-3.36357303909341,-4.08595834143377,"WdldHw","161-170 years",249626.875164145,0.00355280321304453,248740,15.29,970
"Woodland hardwoods",170,23.7900869586502,2.49323485717229,2536633.77284763,655318.459457743,-3.49919096847607,-3.13247079172048,-3.86591114523166,"WdldHw","171-180 years",220260.542362613,0.00355280321304453,219478,16.48,970
"Woodland hardwoods",180,31.6424465193481,6.35839004022796,2440998.71315538,830023.307792041,-4.6541638655394,-3.71893310991058,-5.58939462116823,"WdldHw","181-190 years",113304.548764905,0.00355280321304453,112902,22.37,970
"Woodland hardwoods",190,31.1780148687388,9.27592391858764,789697.379926753,446362.131511323,-4.58585242808602,-3.22149300995488,-5.95021184621715,"WdldHw","191-200 years",53248.1803060802,0.00355280321304453,53059,30.99,970
"Woodland hardwoods",200,24.3649277657159,2.6893020643675,4357773.73555493,922607.240146868,-3.58374205750286,-3.18818312106454,-3.97930099394118,"WdldHw","200+ years",304570.077550117,0.00355280321304453,303488,13.7,970
"Woodland hardwoods",999,NA,NA,NA,NA,NA,NA,NA,"WdldHw","Others",132864.039787455,0.00355280321304453,132392,19.66,970
"Woodland hardwoods",NA,24.0469761436166,3.77094305417977,1433703.14748095,503824.858952269,-3.53697579530314,-2.98232251048085,-4.09162908012544,NA,NA,NA,NA,NA,NA,NA
